Instance_ID,Distribution,n,W_d,v,Status,Mksp_Truck,Mksp_MaxDrone,Mksp_NFD_OS,Mksp_FFD_OS,Obj_Gurobi,LB_Gurobi,LB_Theo,LB_Best,MIP_Gap(%),Time(s),Gap_Truck(%),Gap_MaxDrone(%),Gap_NFD_OS(%),Gap_FFD_OS(%)
6,Left-skewed,100,0.35,1.5,2,2031.0,1647.0,1647.0,1647.0,1646.0,1638.0,1619,1638.0,0.49,535.54,23.99,0.55,0.55,0.55
7,Left-skewed,100,0.35,1.5,9,2075.0,1781.0,1781.0,1781.0,2061.0,1776.0,1552,1776.0,13.83,600.11,16.84,0.28,0.28,0.28
8,Left-skewed,100,0.35,1.5,9,2057.0,1687,1687,1687,1988.0,1632.0,1687,1687,17.91,600.08,21.93,0.0,0.0,0.0
9,Left-skewed,100,0.35,1.5,9,2032.0,1648.0,1648.0,1648.0,1674.0,1632.0,1536,1632.0,2.51,600.04,24.51,0.98,0.98,0.98
10,Left-skewed,100,0.35,1.5,9,1981.0,1691.0,1691.0,1691.0,1773.0,1680.0,1546,1680.0,5.25,600.04,17.92,0.65,0.65,0.65
1,Left-skewed,100,0.15,2.0,9,2476.0,2476.0,2715.0,2476.0,2467.0,2280.0,1522,2280.0,7.58,600.15,8.6,8.6,19.08,8.6
2,Left-skewed,100,0.15,2.0,9,2644.0,2644.0,2899.0,2644.0,2631.0,2432.0,1619,2432.0,7.56,600.13,8.72,8.72,19.2,8.72
3,Left-skewed,100,0.15,2.0,9,2473.0,2473.0,2653.0,2473.0,2486.0,2280.0,1507,2280.0,8.29,600.06,8.46,8.46,16.36,8.46
4,Left-skewed,100,0.15,2.0,9,2473.0,2473.0,2713.0,2473.0,2422.0,2280.0,1506,2280.0,5.86,600.07,8.46,8.46,18.99,8.46
5,Left-skewed,100,0.15,2.0,9,2509.0,2509.0,2765.0,2509.0,2504.0,2304.0,1576,2304.0,7.99,600.07,8.9,8.9,20.01,8.9
6,Left-skewed,100,0.15,2.0,9,2703.0,2703.0,2895.0,2703.0,2631.0,2432.0,1619,2432.0,7.56,600.05,11.14,11.14,19.04,11.14
7,Left-skewed,100,0.15,2.0,9,2763.0,2763.0,2955.0,2763.0,2766.0,2560.0,1552,2560.0,7.45,600.06,7.93,7.93,15.43,7.93
8,Left-skewed,100,0.15,2.0,9,2737.0,2737.0,3009.0,2737.0,2727.0,2516.0,1687,2516.0,7.74,600.05,8.78,8.78,19.59,8.78
9,Left-skewed,100,0.15,2.0,9,2704.0,2704.0,2952.0,2704.0,2693.0,2432.0,1536,2432.0,9.69,600.06,11.18,11.18,21.38,11.18
10,Left-skewed,100,0.15,2.0,9,2637.0,2637.0,2892.0,2637.0,2585.0,2432.0,1546,2432.0,5.92,600.05,8.43,8.43,18.91,8.43
1,Left-skewed,100,0.25,2.0,9,2476.0,2475.0,2595.0,2475.0,2466.0,2280.0,1522,2280.0,7.54,600.08,8.6,8.55,13.82,8.55
2,Left-skewed,100,0.25,2.0,9,2644.0,2634.0,2772.0,2634.0,2523.0,2304.0,1619,2304.0,8.68,600.11,14.76,14.32,20.31,14.32
3,Left-skewed,100,0.25,2.0,9,2473.0,2473.0,2593.0,2473.0,2466.0,2220.0,1507,2220.0,9.98,600.34,11.4,11.4,16.8,11.4
4,Left-skewed,100,0.25,2.0,9,2473.0,2413.0,2533.0,2413.0,2411.0,2160.0,1506,2160.0,10.41,600.33,14.49,11.71,17.27,11.71
5,Left-skewed,100,0.25,2.0,9,2509.0,2445.0,2637.0,2445.0,2441.0,2176.0,1576,2176.0,10.86,600.21,15.3,12.36,21.19,12.36
6,Left-skewed,100,0.25,2.0,9,2703.0,2703.0,2767.0,2703.0,2631.0,2508.59,1619,2508.59,4.65,600.08,7.75,7.75,10.3,7.75
7,Left-skewed,100,0.25,2.0,9,2763.0,2761.0,2891.0,2761.0,2708.0,2560.0,1552,2560.0,5.47,600.05,7.93,7.85,12.93,7.85
8,Left-skewed,100,0.25,2.0,9,2737.0,2737.0,2941.0,2737.0,2725.0,2448.0,1687,2448.0,10.17,600.11,11.81,11.81,20.14,11.81
9,Left-skewed,100,0.25,2.0,9,2704.0,2704.0,2895.0,2704.0,2694.0,2496.0,1536,2496.0,7.35,600.1,8.33,8.33,15.99,8.33
10,Left-skewed,100,0.25,2.0,9,2637.0,2572.0,2764.0,2572.0,2573.0,2432.0,1546,2432.0,5.48,600.17,8.43,5.76,13.65,5.76
1,Left-skewed,100,0.35,2.0,2,2476.0,2055.0,2055.0,2055.0,2054.0,2043.93,1522,2043.93,0.49,168.6,21.14,0.54,0.54,0.54
2,Left-skewed,100,0.35,2.0,9,2644.0,2132.0,2132.0,2132.0,2139.0,2117.0,1619,2117.0,1.03,600.06,24.89,0.71,0.71,0.71
3,Left-skewed,100,0.35,2.0,2,2473.0,1986.0,1986.0,1986.0,1988.0,1980.0,1507,1980.0,0.4,271.71,24.9,0.3,0.3,0.3
4,Left-skewed,100,0.35,2.0,2,2473.0,1990.0,1990.0,1990.0,1987.0,1980.0,1506,1980.0,0.35,352.54,24.9,0.51,0.51,0.51
5,Left-skewed,100,0.35,2.0,9,2509.0,1805.0,1805.0,1805.0,1866.0,1792.0,1576,1792.0,3.97,600.05,40.01,0.73,0.73,0.73
6,Left-skewed,100,0.35,2.0,2,2703.0,2191.0,2191.0,2191.0,2187.0,2176.07,1619,2176.07,0.5,357.93,24.21,0.69,0.69,0.69
7,Left-skewed,100,0.35,2.0,2,2763.0,2373.0,2373.0,2373.0,2376.0,2368.0,1552,2368.0,0.34,240.06,16.68,0.21,0.21,0.21
8,Left-skewed,100,0.35,2.0,2,2737.0,2193.0,2193.0,2193.0,2184.0,2176.0,1687,2176.0,0.37,534.9,25.78,0.78,0.78,0.78
9,Left-skewed,100,0.35,2.0,2,2704.0,2192.0,2192.0,2192.0,2186.0,2176.0,1536,2176.0,0.46,324.11,24.26,0.74,0.74,0.74
10,Left-skewed,100,0.35,2.0,2,2637.0,2251.0,2251.0,2251.0,2249.0,2240.0,1546,2240.0,0.4,288.61,17.72,0.49,0.49,0.49
1,Left-skewed,100,0.15,3.0,9,3706.0,3706.0,4065.0,3706.0,3704.0,3420.0,1522,3420.0,7.67,600.06,8.36,8.36,18.86,8.36
2,Left-skewed,100,0.15,3.0,9,3956.0,3956.0,4339.0,3956.0,3912.0,3648.0,1619,3648.0,6.75,600.13,8.44,8.44,18.94,8.44
3,Left-skewed,100,0.15,3.0,9,3703.0,3703.0,3973.0,3703.0,3695.0,3420.0,1507,3420.0,7.44,600.07,8.27,8.27,16.17,8.27
4,Left-skewed,100,0.15,3.0,9,3703.0,3703.0,4063.0,3703.0,3610.0,3420.0,1506,3420.0,5.26,600.06,8.27,8.27,18.8,8.27
5,Left-skewed,100,0.15,3.0,9,3757.0,3757.0,4141.0,3757.0,3754.0,3456.0,1576,3456.0,7.94,600.32,8.71,8.71,19.82,8.71
6,Left-skewed,100,0.15,3.0,9,4047.0,4047.0,4335.0,4047.0,3942.0,3648.0,1619,3648.0,7.46,600.04,10.94,10.94,18.83,10.94
7,Left-skewed,100,0.15,3.0,9,4139.0,4139.0,4427.0,4139.0,4133.0,3840.0,1552,3840.0,7.09,600.06,7.79,7.79,15.29,7.79
8,Left-skewed,100,0.15,3.0,9,4097.0,4097.0,4505.0,4097.0,4085.0,3774.0,1687,3774.0,7.61,600.3,8.56,8.56,19.37,8.56
9,Left-skewed,100,0.15,3.0,9,4048.0,4048.0,4424.0,4048.0,4038.0,3648.0,1536,3648.0,9.66,600.05,10.96,10.96,21.27,10.96
10,Left-skewed,100,0.15,3.0,9,3949.0,3949.0,4332.0,3949.0,3942.0,3648.0,1546,3648.0,7.46,600.24,8.25,8.25,18.75,8.25
1,Left-skewed,100,0.25,3.0,9,3706.0,3705.0,3885.0,3705.0,3695.0,3420.0,1522,3420.0,7.44,600.43,8.36,8.33,13.6,8.33
2,Left-skewed,100,0.25,3.0,9,3956.0,3946.0,4148.0,3946.0,3870.0,3456.0,1619,3456.0,10.7,600.1,14.47,14.18,20.02,14.18
3,Left-skewed,100,0.25,3.0,9,3703.0,3703.0,3883.0,3703.0,3614.0,3330.0,1507,3330.0,7.86,600.08,11.2,11.2,16.61,11.2
4,Left-skewed,100,0.25,3.0,9,3703.0,3613.0,3793.0,3613.0,3436.0,3240.0,1506,3240.0,5.7,600.05,14.29,11.51,17.07,11.51
5,Left-skewed,100,0.25,3.0,9,3757.0,3661.0,3949.0,3661.0,3562.0,3264.0,1576,3264.0,8.37,600.05,15.1,12.16,20.99,12.16
6,Left-skewed,100,0.25,3.0,9,4047.0,4047.0,4143.0,4047.0,3943.0,3648.0,1619,3648.0,7.48,600.17,10.94,10.94,13.57,10.94
7,Left-skewed,100,0.25,3.0,9,4139.0,4137.0,4331.0,4137.0,4142.0,3870.6,1552,3870.6,6.55,600.04,6.93,6.88,11.89,6.88
8,Left-skewed,100,0.25,3.0,9,4097.0,4097.0,4403.0,4097.0,4085.0,3672.0,1687,3672.0,10.11,600.05,11.57,11.57,19.91,11.57
9,Left-skewed,100,0.25,3.0,9,4048.0,4048.0,4335.0,4048.0,4037.0,3648.0,1536,3648.0,9.64,600.08,10.96,10.96,18.83,10.96
10,Left-skewed,100,0.25,3.0,9,3949.0,3852.0,4140.0,3852.0,3846.0,3648.0,1546,3648.0,5.15,600.05,8.25,5.59,13.49,5.59
1,Left-skewed,100,0.35,3.0,2,3706.0,3075.0,3075.0,3075.0,3074.0,3064.91,1522,3064.91,0.3,203.6,20.92,0.33,0.33,0.33
2,Left-skewed,100,0.35,3.0,2,3956.0,3188.0,3188.0,3188.0,3184.0,3168.56,1619,3168.56,0.48,315.47,24.85,0.61,0.61,0.61
3,Left-skewed,100,0.35,3.0,2,3703.0,2976.0,2976.0,2976.0,2985.0,2973.82,1507,2973.82,0.37,128.35,24.52,0.07,0.07,0.07
4,Left-skewed,100,0.35,3.0,2,3703.0,2980.0,2980.0,2980.0,2979.0,2970.0,1506,2970.0,0.3,221.86,24.68,0.34,0.34,0.34
5,Left-skewed,100,0.35,3.0,2,3757.0,2701.0,2701.0,2701.0,2695.0,2688.0,1576,2688.0,0.26,70.98,39.77,0.48,0.48,0.48
6,Left-skewed,100,0.35,3.0,2,4047.0,3279.0,3279.0,3279.0,3278.0,3264.0,1619,3264.0,0.43,221.15,23.99,0.46,0.46,0.46
7,Left-skewed,100,0.35,3.0,2,4139.0,3557.0,3557.0,3557.0,3566.0,3556.55,1552,3556.55,0.27,64.83,16.38,0.01,0.01,0.01
8,Left-skewed,100,0.35,3.0,2,4097.0,3281.0,3281.0,3281.0,3282.0,3268.56,1687,3268.56,0.41,27.64,25.35,0.38,0.38,0.38
9,Left-skewed,100,0.35,3.0,2,4048.0,3280.0,3280.0,3280.0,3281.0,3268.95,1536,3268.95,0.37,84.65,23.83,0.34,0.34,0.34
10,Left-skewed,100,0.35,3.0,2,3949.0,3371.0,3371.0,3371.0,3372.0,3360.0,1546,3360.0,0.36,31.89,17.53,0.33,0.33,0.33
1,Right-skewed,100,0.15,1.5,9,1564.0,1548,1548,1548,1548.0,672.0,1548,1548,56.59,600.21,1.03,0.0,0.0,0.0
2,Right-skewed,100,0.15,1.5,9,1498.0,1483,1483,1483,1483.0,630.0,1483,1483,57.52,600.07,1.01,0.0,0.0,0.0
3,Right-skewed,100,0.15,1.5,9,1641.0,1625,1625,1625,1625.0,577.16,1625,1625,64.48,600.05,0.98,0.0,0.0,0.0
4,Right-skewed,100,0.15,1.5,9,1468.0,1453,1453.0,1453.0,1453.0,586.25,1453,1453,59.65,600.04,1.03,0.0,0.0,0.0
5,Right-skewed,100,0.15,1.5,9,1550.0,1534,1534,1534,1534.0,720.0,1534,1534,53.06,600.07,1.04,0.0,0.0,0.0
6,Right-skewed,100,0.15,1.5,9,1496.0,1481,1481,1481,1481.0,585.0,1481,1481,60.5,600.04,1.01,0.0,0.0,0.0
7,Right-skewed,100,0.15,1.5,9,1617.0,1601,1601,1601,1601.0,624.0,1601,1601,61.02,600.14,1.0,0.0,0.0,0.0
8,Right-skewed,100,0.15,1.5,9,1470.0,1455,1455,1455,1455.0,675.0,1455,1455,53.61,600.06,1.03,0.0,0.0,0.0
9,Right-skewed,100,0.15,1.5,9,1496.0,1481,1481,1481,1513.0,675.0,1481,1481,55.39,600.1,1.01,0.0,0.0,0.0
10,Right-skewed,100,0.15,1.5,9,1579.0,1563,1563,1563,1565.0,624.0,1563,1563,60.13,600.08,1.02,0.0,0.0,0.0
1,Right-skewed,100,0.25,1.5,9,1564.0,2821,1548,1548,2790.0,202.94,1548,1548,92.73,600.05,1.03,82.24,0.0,0.0
2,Right-skewed,100,0.25,1.5,9,1498.0,2615,1483,1483,1654.0,198.16,1483,1483,88.02,600.03,1.01,76.33,0.0,0.0
3,Right-skewed,100,0.25,1.5,9,1641.0,2885,1625.0,1625.0,inf,0.0,1625,1625,100.0,600.03,0.0,0.0,0.0,0.0
4,Right-skewed,100,0.25,1.5,9,1468.0,2495,1453,1453,1581.0,270.0,1453,1453,82.92,600.04,1.03,71.71,0.0,0.0
5,Right-skewed,100,0.25,1.5,9,1550.0,2597,1534.0,1534.0,inf,0.0,1534,1534,100.0,600.06,0.0,0.0,0.0,0.0
6,Right-skewed,100,0.25,1.5,9,1496.0,2585,1481,1481,1551.0,225.84,1481,1481,85.44,600.07,1.01,74.54,0.0,0.0
7,Right-skewed,100,0.25,1.5,9,1617.0,2757,1601.0,1601.0,1601.0,241.92,1601,1601,84.89,600.06,1.0,72.2,0.0,0.0
8,Right-skewed,100,0.25,1.5,9,1470.0,2435,1455,1455,1559.0,272.4,1455,1455,82.53,600.05,1.03,67.35,0.0,0.0
9,Right-skewed,100,0.25,1.5,9,1496.0,2345,1481,1481,2000.0,315.0,1481,1481,84.25,600.05,1.01,58.34,0.0,0.0
10,Right-skewed,100,0.25,1.5,9,1579.0,2725,1563.0,1563.0,1990.0,244.03,1563,1563,87.74,600.06,1.02,74.34,0.0,0.0
1,Right-skewed,100,0.35,1.5,9,1564.0,3173,1548,1548,2533.0,111.28,1548,1548,95.61,600.03,1.03,104.97,0.0,0.0
2,Right-skewed,100,0.35,1.5,9,1498.0,2975,1483,1483,1925.0,94.1,1483,1483,95.11,600.04,1.01,100.61,0.0,0.0
3,Right-skewed,100,0.35,1.5,9,1641.0,3141,1625,1625,1725.0,108.5,1625,1625,93.71,600.04,0.98,93.29,0.0,0.0
4,Right-skewed,100,0.35,1.5,9,1468.0,2915,1453,1453,2525.0,107.48,1453,1453,95.74,600.04,1.03,100.62,0.0,0.0
5,Right-skewed,100,0.35,1.5,9,1550.0,3077,1534,1534,2950.0,118.54,1534,1534,95.98,600.04,1.04,100.59,0.0,0.0
6,Right-skewed,100,0.35,1.5,9,1496.0,2855,1481,1481,2706.0,113.82,1481,1481,95.79,600.07,1.01,92.78,0.0,0.0
7,Right-skewed,100,0.35,1.5,9,1617.0,3109,1601,1601,1613.0,115.81,1601,1601,92.82,600.04,1.0,94.19,0.0,0.0
8,Right-skewed,100,0.35,1.5,9,1470.0,2975,1455.0,1455.0,1526.0,112.9,1455,1455,92.6,600.04,1.03,104.47,0.0,0.0
9,Right-skewed,100,0.35,1.5,9,1496.0,3005,1481,1481,1673.0,83.87,1481,1481,94.99,600.03,1.01,102.9,0.0,0.0
10,Right-skewed,100,0.35,1.5,9,1579.0,3141,1563,1563,2611.0,97.47,1563,1563,96.27,600.09,1.02,100.96,0.0,0.0
1,Right-skewed,100,0.15,2.0,9,1580.0,1555,1555,1555,1558.0,896.0,1548,1548,42.49,600.05,2.07,0.45,0.45,0.45
2,Right-skewed,100,0.15,2.0,9,1513.0,1488,1488,1488,1489.0,840.0,1483,1483,43.59,600.05,2.02,0.34,0.34,0.34
3,Right-skewed,100,0.15,2.0,9,1657.0,1632,1632,1632,1634.0,772.42,1625,1625,52.73,600.24,1.97,0.43,0.43,0.43
4,Right-skewed,100,0.15,2.0,9,1483.0,1458,1458,1458,1460.0,780.39,1453,1453,46.55,600.08,2.06,0.34,0.34,0.34
5,Right-skewed,100,0.15,2.0,9,1566.0,1541,1541,1541,1562.0,960.94,1534,1534,38.48,600.09,2.09,0.46,0.46,0.46
6,Right-skewed,100,0.15,2.0,9,1511.0,1486,1486,1486,1491.0,780.0,1481,1481,47.69,600.05,2.03,0.34,0.34,0.34
7,Right-skewed,100,0.15,2.0,9,1633.0,1608,1608,1608,1625.0,835.69,1601,1601,48.57,600.12,2.0,0.44,0.44,0.44
8,Right-skewed,100,0.15,2.0,9,1485.0,1461,1461.0,1461.0,1464.0,900.0,1455,1455,38.52,600.05,2.06,0.41,0.41,0.41
9,Right-skewed,100,0.15,2.0,9,1511.0,1486,1486,1486,1561.0,900.0,1481,1481,42.34,600.09,2.03,0.34,0.34,0.34
10,Right-skewed,100,0.15,2.0,9,1595.0,1570,1570,1570,1573.0,832.0,1563,1563,47.11,600.04,2.05,0.45,0.45,0.45
1,Right-skewed,100,0.25,2.0,9,1580.0,2821,1555,1555,1745.0,256.0,1548,1548,85.33,600.05,2.07,82.24,0.45,0.45
2,Right-skewed,100,0.25,2.0,9,1513.0,2615,1488,1488,2256.0,248.42,1483,1483,88.99,600.03,2.02,76.33,0.34,0.34
3,Right-skewed,100,0.25,2.0,9,1657.0,2885,1632,1632,2598.0,213.19,1625,1625,91.79,600.05,1.97,77.54,0.43,0.43
4,Right-skewed,100,0.25,2.0,9,1483.0,2495,1459,1459,1465.0,361.39,1453,1453,75.33,600.05,2.06,71.71,0.41,0.41
5,Right-skewed,100,0.25,2.0,9,1566.0,2597,1541,1541,1544.0,384.0,1534,1534,75.13,600.1,2.09,69.3,0.46,0.46
6,Right-skewed,100,0.25,2.0,9,1511.0,2585,1486,1486,1712.0,300.0,1481,1481,82.48,600.08,2.03,74.54,0.34,0.34
7,Right-skewed,100,0.25,2.0,9,1633.0,2757,1608,1608,inf,0.0,1601,1601,100.0,600.07,0.0,0.0,0.0,0.0
8,Right-skewed,100,0.25,2.0,9,1485.0,2435,1460,1460,2226.0,366.33,1455,1455,83.54,600.06,2.06,67.35,0.34,0.34
9,Right-skewed,100,0.25,2.0,9,1511.0,2345,1486,1486,1639.0,480.0,1481,1481,70.71,600.06,2.03,58.34,0.34,0.34
10,Right-skewed,100,0.25,2.0,9,1595.0,2725,1570,1570,2630.0,320.0,1563,1563,87.83,600.05,2.05,74.34,0.45,0.45
1,Right-skewed,100,0.35,2.0,9,1580.0,3173,1555,1555,1555.0,141.13,1548,1548,90.92,600.04,2.07,104.97,0.45,0.45
2,Right-skewed,100,0.35,2.0,9,1513.0,2975,1488,1488,2257.0,132.13,1483,1483,94.15,600.04,2.02,100.61,0.34,0.34
3,Right-skewed,100,0.35,2.0,9,1657.0,3141,1632,1632,inf,0.0,1625,1625,100.0,600.03,0.0,0.0,0.0,0.0
4,Right-skewed,100,0.35,2.0,9,1483.0,2915,1459,1459,2087.0,125.0,1453,1453,94.01,600.15,2.06,100.62,0.41,0.41
5,Right-skewed,100,0.35,2.0,9,1566.0,3077,1541,1541,1544.0,156.71,1534,1534,89.85,600.05,2.09,100.59,0.46,0.46
6,Right-skewed,100,0.35,2.0,9,1511.0,2855,1486,1486,2679.0,138.09,1481,1481,94.85,600.11,2.03,92.78,0.34,0.34
7,Right-skewed,100,0.35,2.0,9,1633.0,3109,1608,1608,2926.0,136.49,1601,1601,95.34,600.07,2.0,94.19,0.44,0.44
8,Right-skewed,100,0.35,2.0,9,1485.0,2975,1460,1460,1751.0,115.74,1455,1455,93.39,600.06,2.06,104.47,0.34,0.34
9,Right-skewed,100,0.35,2.0,9,1511.0,3005,1486.0,1486.0,1486.0,63.2,1481,1481,95.75,600.03,2.03,102.9,0.34,0.34
10,Right-skewed,100,0.35,2.0,9,1595.0,3141,1571,1571,2309.0,154.11,1563,1563,93.33,600.08,2.05,100.96,0.51,0.51
1,Right-skewed,100,0.15,3.0,9,1766.0,1562,1562,1562,1575.0,1344.0,1548,1548,14.67,600.05,14.08,0.9,0.9,0.9
2,Right-skewed,100,0.15,3.0,9,1663.0,1493,1493,1493,1571.0,1260.0,1483,1483,19.8,600.07,12.14,0.67,0.67,0.67
3,Right-skewed,100,0.15,3.0,9,1689.0,1639,1639,1639,1683.0,1154.18,1625,1625,31.42,600.04,3.94,0.86,0.86,0.86
4,Right-skewed,100,0.15,3.0,9,1654.0,1464,1464,1464,1488.0,1170.01,1453,1453,21.37,600.04,13.83,0.76,0.76,0.76
5,Right-skewed,100,0.15,3.0,9,1862.0,1550,1651.0,1550,1855.0,1440.0,1534,1534,22.37,600.1,21.38,1.04,7.63,1.04
6,Right-skewed,100,0.15,3.0,9,1653.0,1491,1491,1491,1531.0,1170.0,1481,1481,23.58,600.07,11.61,0.68,0.68,0.68
7,Right-skewed,100,0.15,3.0,9,1773.0,1615,1615,1615,1645.0,1248.0,1601,1601,24.13,600.06,10.74,0.87,0.87,0.87
8,Right-skewed,100,0.15,3.0,9,1742.0,1467,1555.0,1467,1670.0,1350.06,1455,1455,19.16,600.05,19.73,0.82,6.87,0.82
9,Right-skewed,100,0.15,3.0,9,1741.0,1491,1552.0,1491,1606.0,1355.0,1481,1481,15.63,600.07,17.56,0.68,4.79,0.68
10,Right-skewed,100,0.15,3.0,9,1756.0,1578,1578,1578,1591.0,1248.0,1563,1563,21.56,600.04,12.35,0.96,0.96,0.96
1,Right-skewed,100,0.25,3.0,9,1766.0,2821,1562,1562,1588.0,391.0,1548,1548,75.38,600.04,14.08,82.24,0.9,0.9
2,Right-skewed,100,0.25,3.0,9,1663.0,2615,1493,1493,1506.0,450.0,1483,1483,70.12,600.03,12.14,76.33,0.67,0.67
3,Right-skewed,100,0.25,3.0,9,1689.0,2885,1639,1639,1644.0,384.0,1625,1625,76.64,600.04,3.94,77.54,0.86,0.86
4,Right-skewed,100,0.25,3.0,9,1654.0,2495,1466,1466,1474.0,546.0,1453,1453,62.96,600.06,13.83,71.71,0.89,0.89
5,Right-skewed,100,0.25,3.0,9,1862.0,2597,1548,1548,2131.0,672.0,1534,1534,68.47,600.06,21.38,69.3,0.91,0.91
6,Right-skewed,100,0.25,3.0,9,1653.0,2585,1491,1491,2376.0,452.57,1481,1481,80.95,600.05,11.61,74.54,0.68,0.68
7,Right-skewed,100,0.25,3.0,9,1773.0,2757,1616,1616,1729.0,484.83,1601,1601,71.96,600.04,10.74,72.2,0.94,0.94
8,Right-skewed,100,0.25,3.0,9,1742.0,2435,1465.0,1465,1515.0,630.0,1455,1455,58.42,600.06,19.73,67.35,0.69,0.69
9,Right-skewed,100,0.25,3.0,9,1741.0,2345,1492,1492,1575.0,725.0,1481,1481,53.97,600.05,17.56,58.34,0.74,0.74
10,Right-skewed,100,0.25,3.0,9,1756.0,2725,1578,1578,1716.0,486.16,1563,1563,71.67,600.05,12.35,74.34,0.96,0.96
1,Right-skewed,100,0.35,3.0,9,1766.0,3173,1562,1562,1574.0,109.0,1548,1548,93.07,600.13,14.08,104.97,0.9,0.9
2,Right-skewed,100,0.35,3.0,9,1663.0,2975,1493,1493,1505.0,112.0,1483,1483,92.56,600.05,12.14,100.61,0.67,0.67
3,Right-skewed,100,0.35,3.0,9,1689.0,3141,1639,1639,1898.0,152.86,1625,1625,91.95,600.06,3.94,93.29,0.86,0.86
