Instance_ID,Distribution,n,W_d,v,Status,Mksp_Truck,Mksp_MaxDrone,Mksp_NFD_OS,Mksp_FFD_OS,Obj_Gurobi,LB_Gurobi,LB_Theo,LB_Best,MIP_Gap(%),Time(s),Gap_Truck(%),Gap_MaxDrone(%),Gap_NFD_OS(%),Gap_FFD_OS(%)
6,Left-skewed,20,0.25,1.5,2,390.0,390.0,420.0,390.0,375.0,375.0,330,375.0,0.0,4.84,4.0,4.0,12.0,4.0
7,Left-skewed,20,0.25,1.5,2,345.0,345.0,345.0,345.0,345.0,344.21,330,344.21,0.23,144.67,0.0,0.0,0.0,0.0
8,Left-skewed,20,0.25,1.5,9,420.0,390.0,420.0,390.0,390.0,375.0,330,375.0,3.85,3600.01,7.69,0.0,7.69,0.0
9,Left-skewed,20,0.25,1.5,2,435.0,420.0,435.0,420.0,420.0,420.0,330,420.0,0.0,2.94,3.57,0.0,3.57,0.0
10,Left-skewed,20,0.25,1.5,2,375.0,375.0,420.0,375.0,345.0,345.0,330,345.0,0.0,331.26,8.7,8.7,21.74,8.7
1,Left-skewed,20,0.35,1.5,2,390.0,330,330.0,330.0,330.0,330.0,330,330,0.0,36.75,18.18,0.0,0.0,0.0
2,Left-skewed,20,0.35,1.5,2,390.0,330.0,330.0,330.0,330.0,330.0,330,330,0.0,1.1,18.18,0.0,0.0,0.0
3,Left-skewed,20,0.35,1.5,2,390.0,330.0,330.0,330.0,330.0,330.0,330,330,0.0,0.75,18.18,0.0,0.0,0.0
4,Left-skewed,20,0.35,1.5,2,420.0,330.0,330.0,330.0,330.0,330.0,330,330,0.0,0.69,27.27,0.0,0.0,0.0
5,Left-skewed,20,0.35,1.5,2,435.0,375.0,375.0,375.0,375.0,375.0,330,375.0,0.0,0.34,16.0,0.0,0.0,0.0
6,Left-skewed,20,0.35,1.5,2,390.0,330,330.0,330.0,330.0,330.0,330,330,0.0,184.82,18.18,0.0,0.0,0.0
7,Left-skewed,20,0.35,1.5,2,345.0,330,330.0,330.0,330.0,330.0,330,330,0.0,390.77,4.55,0.0,0.0,0.0
8,Left-skewed,20,0.35,1.5,2,420.0,345.0,345.0,345.0,345.0,345.0,330,345.0,0.0,13.52,21.74,0.0,0.0,0.0
9,Left-skewed,20,0.35,1.5,2,435.0,345.0,345.0,345.0,345.0,345.0,330,345.0,0.0,3.04,26.09,0.0,0.0,0.0
10,Left-skewed,20,0.35,1.5,9,375.0,330,330.0,330.0,330.0,240.0,330,330,27.27,3600.0,13.64,0.0,0.0,0.0
1,Left-skewed,20,0.15,2.0,2,510.0,510.0,570.0,510.0,495.0,495.0,330,495.0,0.0,13.18,3.03,3.03,15.15,3.03
2,Left-skewed,20,0.15,2.0,2,510.0,510.0,570.0,510.0,510.0,510.0,330,510.0,0.0,21.98,0.0,0.0,11.76,0.0
3,Left-skewed,20,0.15,2.0,9,510.0,510.0,570.0,510.0,510.0,495.0,330,495.0,2.94,3600.0,0.0,0.0,11.76,0.0
4,Left-skewed,20,0.15,2.0,2,555.0,555.0,570.0,555.0,555.0,555.0,330,555.0,0.0,15.22,0.0,0.0,2.7,0.0
5,Left-skewed,20,0.15,2.0,2,570.0,570.0,570.0,570.0,555.0,555.0,330,555.0,0.0,11.68,2.7,2.7,2.7,2.7
6,Left-skewed,20,0.15,2.0,2,510.0,510.0,570.0,510.0,495.0,495.0,330,495.0,0.0,4.08,3.03,3.03,15.15,3.03
7,Left-skewed,20,0.15,2.0,2,450.0,450.0,510.0,450.0,450.0,450.0,330,450.0,0.0,347.15,0.0,0.0,13.33,0.0
8,Left-skewed,20,0.15,2.0,2,555.0,555.0,570.0,555.0,510.0,509.46,330,509.46,0.11,204.45,8.82,8.82,11.76,8.82
9,Left-skewed,20,0.15,2.0,2,570.0,570.0,570.0,570.0,555.0,555.0,330,555.0,0.0,4.68,2.7,2.7,2.7,2.7
10,Left-skewed,20,0.15,2.0,2,495.0,495.0,570.0,495.0,495.0,495.0,330,495.0,0.0,0.37,0.0,0.0,15.15,0.0
1,Left-skewed,20,0.25,2.0,2,510.0,510.0,510.0,510.0,495.0,495.0,330,495.0,0.0,12.59,3.03,3.03,3.03,3.03
2,Left-skewed,20,0.25,2.0,9,510.0,510.0,570.0,510.0,510.0,495.0,330,495.0,2.94,3600.0,0.0,0.0,11.76,0.0
3,Left-skewed,20,0.25,2.0,2,510.0,510.0,555.0,510.0,510.0,510.0,330,510.0,0.0,14.25,0.0,0.0,8.82,0.0
4,Left-skewed,20,0.25,2.0,2,555.0,555.0,570.0,555.0,510.0,510.0,330,510.0,0.0,7.66,8.82,8.82,11.76,8.82
5,Left-skewed,20,0.25,2.0,2,570.0,570.0,570.0,570.0,555.0,555.0,330,555.0,0.0,16.54,2.7,2.7,2.7,2.7
6,Left-skewed,20,0.25,2.0,2,510.0,510.0,555.0,510.0,495.0,495.0,330,495.0,0.0,15.64,3.03,3.03,12.12,3.03
7,Left-skewed,20,0.25,2.0,2,450.0,450.0,450.0,450.0,450.0,450.0,330,450.0,0.0,106.35,0.0,0.0,0.0,0.0
8,Left-skewed,20,0.25,2.0,2,555.0,510.0,555.0,510.0,510.0,510.0,330,510.0,0.0,117.63,8.82,0.0,8.82,0.0
9,Left-skewed,20,0.25,2.0,2,570.0,555.0,570.0,555.0,555.0,555.0,330,555.0,0.0,2.68,2.7,0.0,2.7,0.0
10,Left-skewed,20,0.25,2.0,2,495.0,495.0,555.0,495.0,450.0,450.0,330,450.0,0.0,30.95,10.0,10.0,23.33,10.0
1,Left-skewed,20,0.35,2.0,2,510.0,390.0,390.0,390.0,390.0,390.0,330,390.0,0.0,12.57,30.77,0.0,0.0,0.0
2,Left-skewed,20,0.35,2.0,2,510.0,435.0,435.0,435.0,435.0,435.0,330,435.0,0.0,0.3,17.24,0.0,0.0,0.0
3,Left-skewed,20,0.35,2.0,2,510.0,435.0,435.0,435.0,435.0,435.0,330,435.0,0.0,0.27,17.24,0.0,0.0,0.0
4,Left-skewed,20,0.35,2.0,2,555.0,435.0,435.0,435.0,435.0,435.0,330,435.0,0.0,0.56,27.59,0.0,0.0,0.0
5,Left-skewed,20,0.35,2.0,2,570.0,495.0,495.0,495.0,495.0,495.0,330,495.0,0.0,0.41,15.15,0.0,0.0,0.0
6,Left-skewed,20,0.35,2.0,9,510.0,345,345,345,345.0,330.0,330,330,4.35,3600.01,47.83,0.0,0.0,0.0
7,Left-skewed,20,0.35,2.0,2,450.0,390.0,390.0,390.0,390.0,390.0,330,390.0,0.0,7.65,15.38,0.0,0.0,0.0
8,Left-skewed,20,0.35,2.0,2,555.0,450.0,450.0,450.0,450.0,450.0,330,450.0,0.0,3.04,23.33,0.0,0.0,0.0
9,Left-skewed,20,0.35,2.0,2,570.0,450.0,450.0,450.0,450.0,450.0,330,450.0,0.0,3.29,26.67,0.0,0.0,0.0
10,Left-skewed,20,0.35,2.0,9,495.0,345,345,345,345.0,315.0,330,330,8.7,3600.01,43.48,0.0,0.0,0.0
1,Left-skewed,20,0.15,3.0,2,750.0,750.0,840.0,750.0,735.0,735.0,330,735.0,0.0,0.91,2.04,2.04,14.29,2.04
2,Left-skewed,20,0.15,3.0,2,750.0,750.0,840.0,750.0,750.0,750.0,330,750.0,0.0,35.71,0.0,0.0,12.0,0.0
3,Left-skewed,20,0.15,3.0,2,750.0,750.0,840.0,750.0,750.0,750.0,330,750.0,0.0,146.41,0.0,0.0,12.0,0.0
4,Left-skewed,20,0.15,3.0,2,825.0,825.0,840.0,825.0,825.0,825.0,330,825.0,0.0,4.07,0.0,0.0,1.82,0.0
5,Left-skewed,20,0.15,3.0,2,840.0,840.0,840.0,840.0,825.0,825.0,330,825.0,0.0,15.41,1.82,1.82,1.82,1.82
6,Left-skewed,20,0.15,3.0,2,750.0,750.0,840.0,750.0,735.0,735.0,330,735.0,0.0,2.04,2.04,2.04,14.29,2.04
7,Left-skewed,20,0.15,3.0,2,660.0,660.0,750.0,660.0,660.0,660.0,330,660.0,0.0,107.58,0.0,0.0,13.64,0.0
8,Left-skewed,20,0.15,3.0,2,825.0,825.0,840.0,825.0,750.0,750.0,330,750.0,0.0,14.62,10.0,10.0,12.0,10.0
9,Left-skewed,20,0.15,3.0,2,840.0,840.0,840.0,840.0,825.0,825.0,330,825.0,0.0,9.29,1.82,1.82,1.82,1.82
10,Left-skewed,20,0.15,3.0,2,735.0,735.0,840.0,735.0,735.0,735.0,330,735.0,0.0,0.09,0.0,0.0,14.29,0.0
1,Left-skewed,20,0.25,3.0,2,750.0,750.0,750.0,750.0,735.0,732.76,330,732.76,0.3,12.24,2.04,2.04,2.04,2.04
2,Left-skewed,20,0.25,3.0,2,750.0,750.0,840.0,750.0,750.0,748.74,330,748.74,0.17,344.68,0.0,0.0,12.0,0.0
3,Left-skewed,20,0.25,3.0,2,750.0,750.0,825.0,750.0,750.0,750.0,330,750.0,0.0,26.2,0.0,0.0,10.0,0.0
4,Left-skewed,20,0.25,3.0,2,825.0,825.0,840.0,825.0,750.0,750.0,330,750.0,0.0,10.09,10.0,10.0,12.0,10.0
5,Left-skewed,20,0.25,3.0,2,840.0,840.0,840.0,840.0,825.0,825.0,330,825.0,0.0,1.89,1.82,1.82,1.82,1.82
6,Left-skewed,20,0.25,3.0,2,750.0,750.0,825.0,750.0,735.0,731.53,330,731.53,0.47,135.9,2.04,2.04,12.24,2.04
7,Left-skewed,20,0.25,3.0,2,660.0,660.0,660.0,660.0,660.0,660.0,330,660.0,0.0,55.4,0.0,0.0,0.0,0.0
8,Left-skewed,20,0.25,3.0,2,825.0,750.0,825.0,750.0,750.0,750.0,330,750.0,0.0,128.56,10.0,0.0,10.0,0.0
9,Left-skewed,20,0.25,3.0,2,840.0,825.0,840.0,825.0,825.0,821.3,330,821.3,0.45,16.44,1.82,0.0,1.82,0.0
10,Left-skewed,20,0.25,3.0,2,735.0,735.0,825.0,735.0,660.0,660.0,330,660.0,0.0,6.87,11.36,11.36,25.0,11.36
1,Left-skewed,20,0.35,3.0,2,750.0,570.0,570.0,570.0,570.0,570.0,330,570.0,0.0,5.91,31.58,0.0,0.0,0.0
2,Left-skewed,20,0.35,3.0,2,750.0,645.0,645.0,645.0,645.0,645.0,330,645.0,0.0,0.19,16.28,0.0,0.0,0.0
3,Left-skewed,20,0.35,3.0,2,750.0,645.0,645.0,645.0,645.0,645.0,330,645.0,0.0,1.08,16.28,0.0,0.0,0.0
4,Left-skewed,20,0.35,3.0,2,825.0,645.0,645.0,645.0,645.0,645.0,330,645.0,0.0,0.28,27.91,0.0,0.0,0.0
5,Left-skewed,20,0.35,3.0,2,840.0,735.0,735.0,735.0,735.0,735.0,330,735.0,0.0,0.49,14.29,0.0,0.0,0.0
6,Left-skewed,20,0.35,3.0,2,750.0,480.0,480.0,480.0,480.0,480.0,330,480.0,0.0,0.91,56.25,0.0,0.0,0.0
7,Left-skewed,20,0.35,3.0,2,660.0,570.0,570.0,570.0,570.0,570.0,330,570.0,0.0,10.04,15.79,0.0,0.0,0.0
8,Left-skewed,20,0.35,3.0,2,825.0,660.0,660.0,660.0,660.0,660.0,330,660.0,0.0,3.96,25.0,0.0,0.0,0.0
9,Left-skewed,20,0.35,3.0,2,840.0,660.0,660.0,660.0,660.0,660.0,330,660.0,0.0,2.25,27.27,0.0,0.0,0.0
10,Left-skewed,20,0.35,3.0,2,735.0,480.0,480.0,480.0,480.0,480.0,330,480.0,0.0,0.69,53.12,0.0,0.0,0.0
1,Right-skewed,20,0.15,1.5,9,345.0,330.0,330.0,330.0,330.0,180.75,330,330,45.23,3600.0,4.55,0.0,0.0,0.0
2,Right-skewed,20,0.15,1.5,9,345.0,330.0,330.0,330.0,330.0,187.41,330,330,43.21,3600.01,4.55,0.0,0.0,0.0
3,Right-skewed,20,0.15,1.5,9,345.0,330.0,330.0,330.0,330.0,181.15,330,330,45.11,3600.0,4.55,0.0,0.0,0.0
4,Right-skewed,20,0.15,1.5,9,345.0,330.0,330.0,330.0,330.0,225.2,330,330,31.76,3600.0,4.55,0.0,0.0,0.0
5,Right-skewed,20,0.15,1.5,9,345.0,330.0,330.0,330.0,330.0,182.47,330,330,44.71,3600.0,4.55,0.0,0.0,0.0
6,Right-skewed,20,0.15,1.5,9,345.0,330.0,330.0,330.0,330.0,186.16,330,330,43.59,3600.01,4.55,0.0,0.0,0.0
7,Right-skewed,20,0.15,1.5,9,345.0,330.0,330.0,330.0,330.0,192.95,330,330,41.53,3600.0,4.55,0.0,0.0,0.0
8,Right-skewed,20,0.15,1.5,9,345.0,345,330.0,330.0,330.0,164.61,330,330,50.12,3600.02,4.55,4.55,0.0,0.0
9,Right-skewed,20,0.15,1.5,9,345.0,375,330.0,330.0,330.0,163.18,330,330,50.55,3600.01,4.55,13.64,0.0,0.0
10,Right-skewed,20,0.15,1.5,9,345.0,375,330.0,330.0,330.0,158.94,330,330,51.84,3600.01,4.55,13.64,0.0,0.0
1,Right-skewed,20,0.25,1.5,9,345.0,585,330.0,330.0,330.0,136.65,330,330,58.59,3600.01,4.55,77.27,0.0,0.0
2,Right-skewed,20,0.25,1.5,2,345.0,465,330.0,330.0,330.0,330.0,330,330,0.0,144.74,4.55,40.91,0.0,0.0
3,Right-skewed,20,0.25,1.5,9,345.0,525,330.0,330.0,330.0,138.43,330,330,58.05,3600.0,4.55,59.09,0.0,0.0
4,Right-skewed,20,0.25,1.5,9,345.0,405,330.0,330.0,330.0,180.87,330,330,45.19,3600.01,4.55,22.73,0.0,0.0
5,Right-skewed,20,0.25,1.5,2,345.0,495,330.0,330.0,330.0,330.0,330,330,0.0,272.62,4.55,50.0,0.0,0.0
6,Right-skewed,20,0.25,1.5,9,345.0,585,330.0,330.0,330.0,146.42,330,330,55.63,3600.02,4.55,77.27,0.0,0.0
7,Right-skewed,20,0.25,1.5,9,345.0,435,330.0,330.0,330.0,164.2,330,330,50.24,3600.02,4.55,31.82,0.0,0.0
8,Right-skewed,20,0.25,1.5,9,345.0,585,330.0,330.0,330.0,135.79,330,330,58.85,3600.01,4.55,77.27,0.0,0.0
9,Right-skewed,20,0.25,1.5,2,345.0,555,330.0,330.0,330.0,330.0,330,330,0.0,38.97,4.55,68.18,0.0,0.0
10,Right-skewed,20,0.25,1.5,9,345.0,585,330.0,330.0,330.0,148.08,330,330,55.13,3600.01,4.55,77.27,0.0,0.0
1,Right-skewed,20,0.35,1.5,9,345.0,615,330.0,330.0,330.0,135.9,330,330,58.82,3600.01,4.55,86.36,0.0,0.0
2,Right-skewed,20,0.35,1.5,9,345.0,615,330.0,330.0,330.0,139.32,330,330,57.78,3600.01,4.55,86.36,0.0,0.0
3,Right-skewed,20,0.35,1.5,9,345.0,585,330.0,330.0,330.0,143.81,330,330,56.42,3600.0,4.55,77.27,0.0,0.0
4,Right-skewed,20,0.35,1.5,9,345.0,555,330.0,330.0,330.0,135.79,330,330,58.85,3600.01,4.55,68.18,0.0,0.0
5,Right-skewed,20,0.35,1.5,2,345.0,615,330.0,330.0,330.0,330.0,330,330,0.0,454.18,4.55,86.36,0.0,0.0
6,Right-skewed,20,0.35,1.5,9,345.0,615,330.0,330.0,330.0,135.83,330,330,58.84,3600.05,4.55,86.36,0.0,0.0
7,Right-skewed,20,0.35,1.5,9,345.0,615,330.0,330.0,330.0,140.07,330,330,57.55,3600.02,4.55,86.36,0.0,0.0
8,Right-skewed,20,0.35,1.5,9,345.0,615,330.0,330.0,330.0,133.47,330,330,59.55,3600.01,4.55,86.36,0.0,0.0
9,Right-skewed,20,0.35,1.5,9,345.0,615,330.0,330.0,330.0,142.93,330,330,56.69,3600.0,4.55,86.36,0.0,0.0
10,Right-skewed,20,0.35,1.5,9,345.0,615,330.0,330.0,330.0,135.83,330,330,58.84,3600.01,4.55,86.36,0.0,0.0
1,Right-skewed,20,0.15,2.0,9,360.0,345,345.0,345.0,345.0,227.11,330,330,34.17,3600.02,4.35,0.0,0.0,0.0
2,Right-skewed,20,0.15,2.0,9,360.0,345,345.0,345.0,345.0,240.75,330,330,30.22,3600.0,4.35,0.0,0.0,0.0
3,Right-skewed,20,0.15,2.0,9,360.0,345,345.0,345.0,345.0,240.75,330,330,30.22,3600.02,4.35,0.0,0.0,0.0
4,Right-skewed,20,0.15,2.0,9,360.0,345,345.0,345.0,345.0,255.0,330,330,26.09,3600.0,4.35,0.0,0.0,0.0
5,Right-skewed,20,0.15,2.0,9,360.0,345,345.0,345.0,345.0,240.75,330,330,30.22,3600.01,4.35,0.0,0.0,0.0
6,Right-skewed,20,0.15,2.0,9,360.0,345,345.0,345.0,345.0,237.96,330,330,31.02,3600.01,4.35,0.0,0.0,0.0
7,Right-skewed,20,0.15,2.0,9,360.0,345,345.0,345.0,345.0,240.79,330,330,30.21,3600.01,4.35,0.0,0.0,0.0
8,Right-skewed,20,0.15,2.0,9,360.0,345,345.0,345.0,345.0,185.11,330,330,46.35,3600.01,4.35,0.0,0.0,0.0
9,Right-skewed,20,0.15,2.0,9,360.0,375,345.0,345.0,345.0,185.11,330,330,46.34,3600.01,4.35,8.7,0.0,0.0
10,Right-skewed,20,0.15,2.0,9,360.0,375,345.0,345.0,345.0,182.7,330,330,47.04,3600.0,4.35,8.7,0.0,0.0
1,Right-skewed,20,0.25,2.0,9,360.0,585,345.0,345.0,345.0,161.45,330,330,53.2,3600.01,4.35,69.57,0.0,0.0
2,Right-skewed,20,0.25,2.0,9,360.0,465,345.0,345.0,345.0,180.88,330,330,47.57,3600.0,4.35,34.78,0.0,0.0
3,Right-skewed,20,0.25,2.0,9,360.0,525,345.0,345.0,345.0,169.73,330,330,50.8,3600.0,4.35,52.17,0.0,0.0
4,Right-skewed,20,0.25,2.0,9,360.0,405,345.0,345.0,345.0,227.75,330,330,33.98,3600.01,4.35,17.39,0.0,0.0
5,Right-skewed,20,0.25,2.0,9,360.0,495,345.0,345.0,345.0,180.79,330,330,47.6,3600.03,4.35,43.48,0.0,0.0
6,Right-skewed,20,0.25,2.0,9,360.0,585,345.0,345.0,345.0,167.4,330,330,51.48,3600.02,4.35,69.57,0.0,0.0
7,Right-skewed,20,0.25,2.0,9,360.0,435,345.0,345.0,345.0,195.0,330,330,43.48,3600.01,4.35,26.09,0.0,0.0
8,Right-skewed,20,0.25,2.0,9,360.0,585,345.0,345.0,345.0,163.29,330,330,52.67,3600.02,4.35,69.57,0.0,0.0
9,Right-skewed,20,0.25,2.0,9,360.0,555,345.0,345.0,345.0,163.29,330,330,52.67,3600.01,4.35,60.87,0.0,0.0
10,Right-skewed,20,0.25,2.0,9,360.0,585,345.0,345.0,345.0,158.05,330,330,54.19,3600.01,4.35,69.57,0.0,0.0
1,Right-skewed,20,0.35,2.0,9,360.0,615,345.0,345.0,345.0,165.82,330,330,51.94,3600.02,4.35,78.26,0.0,0.0
2,Right-skewed,20,0.35,2.0,9,360.0,615,345.0,345.0,345.0,166.22,330,330,51.82,3600.0,4.35,78.26,0.0,0.0
3,Right-skewed,20,0.35,2.0,9,360.0,585,345.0,345.0,345.0,165.79,330,330,51.95,3600.0,4.35,69.57,0.0,0.0
4,Right-skewed,20,0.35,2.0,9,360.0,555,345.0,345.0,345.0,174.64,330,330,49.38,3600.01,4.35,60.87,0.0,0.0
5,Right-skewed,20,0.35,2.0,9,360.0,615,345.0,345.0,345.0,159.74,330,330,53.7,3600.0,4.35,78.26,0.0,0.0
6,Right-skewed,20,0.35,2.0,9,360.0,615,345.0,345.0,345.0,157.46,330,330,54.36,3600.01,4.35,78.26,0.0,0.0
7,Right-skewed,20,0.35,2.0,9,360.0,615,345.0,345.0,345.0,166.48,330,330,51.74,3600.02,4.35,78.26,0.0,0.0
8,Right-skewed,20,0.35,2.0,9,360.0,615,345.0,345.0,345.0,166.55,330,330,51.72,3600.02,4.35,78.26,0.0,0.0
9,Right-skewed,20,0.35,2.0,9,360.0,615,345.0,345.0,345.0,161.07,330,330,53.31,3600.01,4.35,78.26,0.0,0.0
10,Right-skewed,20,0.35,2.0,9,360.0,615,345.0,345.0,345.0,169.42,330,330,50.89,3600.01,4.35,78.26,0.0,0.0
1,Right-skewed,20,0.15,3.0,9,390.0,360,360.0,360.0,360.0,285.0,330,330,20.83,3600.01,8.33,0.0,0.0,0.0
2,Right-skewed,20,0.15,3.0,9,420.0,375.0,375.0,375.0,360.0,285.0,330,330,20.83,3600.0,16.67,4.17,4.17,4.17
3,Right-skewed,20,0.15,3.0,9,420.0,360,360,360,360.0,285.0,330,330,20.83,3600.0,16.67,0.0,0.0,0.0
4,Right-skewed,20,0.15,3.0,2,480.0,390.0,390.0,390.0,375.0,375.0,330,375.0,0.0,0.45,28.0,4.0,4.0,4.0
5,Right-skewed,20,0.15,3.0,9,420.0,360,360,360,360.0,285.0,330,330,20.83,3600.0,16.67,0.0,0.0,0.0
6,Right-skewed,20,0.15,3.0,9,420.0,360,360,360,360.0,285.0,330,330,20.83,3600.01,16.67,0.0,0.0,0.0
7,Right-skewed,20,0.15,3.0,9,405.0,375.0,390.0,375.0,360.0,300.0,330,330,16.67,3600.02,12.5,4.17,8.33,4.17
8,Right-skewed,20,0.15,3.0,9,390.0,360,360.0,360.0,360.0,258.4,330,330,28.22,3600.03,8.33,0.0,0.0,0.0
9,Right-skewed,20,0.15,3.0,9,390.0,375,360.0,360.0,360.0,247.54,330,330,31.24,3600.0,8.33,4.17,0.0,0.0
10,Right-skewed,20,0.15,3.0,9,390.0,375,360.0,360.0,360.0,253.39,330,330,29.61,3600.01,8.33,4.17,0.0,0.0
1,Right-skewed,20,0.25,3.0,9,390.0,585,360.0,360.0,360.0,194.85,330,330,45.88,3600.02,8.33,62.5,0.0,0.0
2,Right-skewed,20,0.25,3.0,9,420.0,465,360,360,360.0,236.22,330,330,34.38,3600.01,16.67,29.17,0.0,0.0
3,Right-skewed,20,0.25,3.0,9,420.0,525,360,360.0,360.0,213.91,330,330,40.58,3600.0,16.67,45.83,0.0,0.0
4,Right-skewed,20,0.25,3.0,9,480.0,405,360,360,360.0,285.0,330,330,20.83,3600.0,33.33,12.5,0.0,0.0
5,Right-skewed,20,0.25,3.0,9,420.0,495,360,360.0,360.0,233.3,330,330,35.19,3600.01,16.67,37.5,0.0,0.0
6,Right-skewed,20,0.25,3.0,9,420.0,585,360.0,360.0,360.0,191.64,330,330,46.77,3600.01,16.67,62.5,0.0,0.0
7,Right-skewed,20,0.25,3.0,9,405.0,435,360,360,360.0,251.0,330,330,30.28,3600.02,12.5,20.83,0.0,0.0
8,Right-skewed,20,0.25,3.0,9,390.0,585,360.0,360.0,360.0,185.43,330,330,48.49,3600.01,8.33,62.5,0.0,0.0
9,Right-skewed,20,0.25,3.0,9,390.0,555,360.0,360.0,360.0,196.89,330,330,45.31,3600.0,8.33,54.17,0.0,0.0
10,Right-skewed,20,0.25,3.0,9,390.0,585,360.0,360.0,360.0,195.0,330,330,45.83,3600.01,8.33,62.5,0.0,0.0
1,Right-skewed,20,0.35,3.0,9,390.0,615,360.0,360.0,360.0,185.64,330,330,48.43,3600.02,8.33,70.83,0.0,0.0
2,Right-skewed,20,0.35,3.0,9,420.0,615,360,360,360.0,191.64,330,330,46.77,3600.01,16.67,70.83,0.0,0.0
3,Right-skewed,20,0.35,3.0,9,420.0,585,360,360.0,360.0,195.0,330,330,45.83,3600.0,16.67,62.5,0.0,0.0
4,Right-skewed,20,0.35,3.0,9,480.0,555,360,360,360.0,200.25,330,330,44.37,3600.0,33.33,54.17,0.0,0.0
5,Right-skewed,20,0.35,3.0,9,420.0,615,360.0,360.0,360.0,189.45,330,330,47.37,3600.01,16.67,70.83,0.0,0.0
6,Right-skewed,20,0.35,3.0,9,420.0,615,360.0,360.0,360.0,184.19,330,330,48.84,3600.01,16.67,70.83,0.0,0.0
7,Right-skewed,20,0.35,3.0,9,405.0,615,360,360,360.0,191.0,330,330,46.94,3600.03,12.5,70.83,0.0,0.0
8,Right-skewed,20,0.35,3.0,9,390.0,615,360.0,360.0,360.0,181.38,330,330,49.62,3600.03,8.33,70.83,0.0,0.0
9,Right-skewed,20,0.35,3.0,9,390.0,615,360.0,360.0,360.0,181.58,330,330,49.56,3600.01,8.33,70.83,0.0,0.0
10,Right-skewed,20,0.35,3.0,9,390.0,615,360.0,360.0,360.0,185.4,330,330,48.5,3600.01,8.33,70.83,0.0,0.0
1,Uniform,20,0.15,1.5,9,345.0,330.0,330.0,330.0,330.0,234.76,330,330,28.86,3600.02,4.55,0.0,0.0,0.0
2,Uniform,20,0.15,1.5,2,345.0,330.0,330.0,330.0,330.0,330.0,330,330,0.0,331.44,4.55,0.0,0.0,0.0
3,Uniform,20,0.15,1.5,2,345.0,330.0,330.0,330.0,330.0,330.0,330,330,0.0,966.47,4.55,0.0,0.0,0.0
4,Uniform,20,0.15,1.5,2,345.0,330.0,330.0,330.0,330.0,330.0,330,330,0.0,77.39,4.55,0.0,0.0,0.0
5,Uniform,20,0.15,1.5,9,345.0,330.0,330.0,330.0,330.0,285.0,330,330,13.64,3600.0,4.55,0.0,0.0,0.0
6,Uniform,20,0.15,1.5,9,345.0,330.0,330.0,330.0,330.0,240.0,330,330,27.27,17390.63,4.55,0.0,0.0,0.0
