Instance_ID,Distribution,n,W_d,v,Status,Mksp_Truck,Mksp_MaxDrone,Mksp_NFD_OS,Mksp_FFD_OS,Obj_Gurobi,LB_Gurobi,LB_Theo,LB_Best,MIP_Gap(%),Time(s),Gap_Truck(%),Gap_MaxDrone(%),Gap_NFD_OS(%),Gap_FFD_OS(%)
10,Left-skewed,100,0.35,1.5,9,1875.0,1530,1530.0,1530.0,1545.0,1454.38,1530,1530,5.87,600.04,22.55,0.0,0.0,0.0
1,Left-skewed,100,0.15,2.0,9,2415.0,2415.0,2610.0,2415.0,2310.0,2160.0,1530,2160.0,6.49,600.03,11.81,11.81,20.83,11.81
2,Left-skewed,100,0.15,2.0,9,2490.0,2490.0,2715.0,2490.0,2475.0,2280.0,1530,2280.0,7.88,600.09,9.21,9.21,19.08,9.21
3,Left-skewed,100,0.15,2.0,9,2490.0,2490.0,2730.0,2490.0,2475.0,2280.0,1530,2280.0,7.88,600.14,9.21,9.21,19.74,9.21
4,Left-skewed,100,0.15,2.0,9,2475.0,2475.0,2730.0,2475.0,2475.0,2220.0,1530,2220.0,10.3,600.07,11.49,11.49,22.97,11.49
5,Left-skewed,100,0.15,2.0,9,2430.0,2430.0,2670.0,2430.0,2415.0,2220.0,1530,2220.0,8.07,600.12,9.46,9.46,20.27,9.46
6,Left-skewed,100,0.15,2.0,9,2535.0,2535.0,2775.0,2535.0,2475.0,2280.0,1530,2280.0,7.88,600.15,11.18,11.18,21.71,11.18
7,Left-skewed,100,0.15,2.0,9,2475.0,2475.0,2730.0,2475.0,2415.0,2220.0,1530,2220.0,8.07,600.09,11.49,11.49,22.97,11.49
8,Left-skewed,100,0.15,2.0,9,2595.0,2595.0,2775.0,2595.0,2595.0,2340.0,1530,2340.0,9.83,600.06,10.9,10.9,18.59,10.9
9,Left-skewed,100,0.15,2.0,9,2370.0,2370.0,2655.0,2370.0,2355.0,2160.0,1530,2160.0,8.28,600.07,9.72,9.72,22.92,9.72
10,Left-skewed,100,0.15,2.0,9,2490.0,2490.0,2730.0,2490.0,2490.0,2280.0,1530,2280.0,8.43,600.08,9.21,9.21,19.74,9.21
1,Left-skewed,100,0.25,2.0,9,2415.0,2415.0,2550.0,2415.0,2355.0,2100.0,1530,2100.0,10.83,600.05,15.0,15.0,21.43,15.0
2,Left-skewed,100,0.25,2.0,9,2490.0,2475.0,2610.0,2475.0,2415.0,2262.11,1530,2262.11,6.33,600.08,10.07,9.41,15.38,9.41
3,Left-skewed,100,0.25,2.0,9,2490.0,2490.0,2610.0,2490.0,2490.0,2333.59,1530,2333.59,6.28,600.06,6.7,6.7,11.84,6.7
4,Left-skewed,100,0.25,2.0,9,2475.0,2475.0,2670.0,2475.0,2430.0,2280.0,1530,2280.0,6.17,600.1,8.55,8.55,17.11,8.55
5,Left-skewed,100,0.25,2.0,9,2430.0,2430.0,2550.0,2430.0,2415.0,2160.0,1530,2160.0,10.56,600.1,12.5,12.5,18.06,12.5
6,Left-skewed,100,0.25,2.0,9,2535.0,2535.0,2715.0,2535.0,2490.0,2280.0,1530,2280.0,8.43,600.09,11.18,11.18,19.08,11.18
7,Left-skewed,100,0.25,2.0,9,2475.0,2430.0,2610.0,2430.0,2370.0,2160.0,1530,2160.0,8.86,600.06,14.58,12.5,20.83,12.5
8,Left-skewed,100,0.25,2.0,9,2595.0,2550.0,2730.0,2550.0,2550.0,2460.0,1530,2460.0,3.53,600.08,5.49,3.66,10.98,3.66
9,Left-skewed,100,0.25,2.0,9,2370.0,2370.0,2490.0,2370.0,2295.0,2040.0,1530,2040.0,11.11,600.09,16.18,16.18,22.06,16.18
10,Left-skewed,100,0.25,2.0,9,2490.0,2490.0,2655.0,2490.0,2760.0,2300.7,1530,2300.7,16.64,600.09,8.23,8.23,15.4,8.23
1,Left-skewed,100,0.35,2.0,9,2415.0,1755.0,1755.0,1755.0,1770.0,1740.0,1530,1740.0,1.69,600.05,38.79,0.86,0.86,0.86
2,Left-skewed,100,0.35,2.0,9,2490.0,1875.0,1875.0,1875.0,1875.0,1860.0,1530,1860.0,0.8,600.22,33.87,0.81,0.81,0.81
3,Left-skewed,100,0.35,2.0,9,2490.0,2055.0,2055.0,2055.0,2055.0,2040.0,1530,2040.0,0.73,600.08,22.06,0.74,0.74,0.74
4,Left-skewed,100,0.35,2.0,9,2475.0,1890.0,1890.0,1890.0,1890.0,1875.0,1530,1875.0,0.79,600.09,32.0,0.8,0.8,0.8
5,Left-skewed,100,0.35,2.0,9,2430.0,1995.0,1995.0,1995.0,1995.0,1980.0,1530,1980.0,0.75,600.21,22.73,0.76,0.76,0.76
6,Left-skewed,100,0.35,2.0,2,2535.0,1995.0,1995.0,1995.0,1995.0,1995.0,1530,1995.0,0.0,48.79,27.07,0.0,0.0,0.0
7,Left-skewed,100,0.35,2.0,2,2475.0,1995.0,1995.0,1995.0,1995.0,1995.0,1530,1995.0,0.0,90.15,24.06,0.0,0.0,0.0
8,Left-skewed,100,0.35,2.0,9,2595.0,2130.0,2130.0,2130.0,2130.0,2100.0,1530,2100.0,1.41,600.05,23.57,1.43,1.43,1.43
9,Left-skewed,100,0.35,2.0,2,2370.0,1935.0,1935.0,1935.0,1935.0,1934.61,1530,1934.61,0.02,115.12,22.51,0.02,0.02,0.02
10,Left-skewed,100,0.35,2.0,2,2490.0,1935.0,1935.0,1935.0,1935.0,1935.0,1530,1935.0,0.0,166.74,28.68,0.0,0.0,0.0
1,Left-skewed,100,0.15,3.0,9,3615.0,3615.0,3900.0,3615.0,3450.0,3240.0,1530,3240.0,6.09,600.04,11.57,11.57,20.37,11.57
2,Left-skewed,100,0.15,3.0,9,3720.0,3720.0,4065.0,3720.0,3630.0,3420.0,1530,3420.0,5.79,600.11,8.77,8.77,18.86,8.77
3,Left-skewed,100,0.15,3.0,9,3720.0,3720.0,4080.0,3720.0,3705.0,3420.0,1530,3420.0,7.69,600.21,8.77,8.77,19.3,8.77
4,Left-skewed,100,0.15,3.0,9,3705.0,3705.0,4080.0,3705.0,3630.0,3330.0,1530,3330.0,8.26,600.07,11.26,11.26,22.52,11.26
5,Left-skewed,100,0.15,3.0,9,3630.0,3630.0,3990.0,3630.0,3645.0,3330.0,1530,3330.0,8.64,600.06,9.01,9.01,19.82,9.01
6,Left-skewed,100,0.15,3.0,9,3795.0,3795.0,4155.0,3795.0,3720.0,3420.0,1530,3420.0,8.06,600.11,10.96,10.96,21.49,10.96
7,Left-skewed,100,0.15,3.0,9,3705.0,3705.0,4080.0,3705.0,3615.0,3330.0,1530,3330.0,7.88,600.12,11.26,11.26,22.52,11.26
8,Left-skewed,100,0.15,3.0,9,3885.0,3885.0,4155.0,3885.0,3885.0,3510.0,1530,3510.0,9.65,600.05,10.68,10.68,18.38,10.68
9,Left-skewed,100,0.15,3.0,9,3540.0,3540.0,3975.0,3540.0,3525.0,3240.0,1530,3240.0,8.09,600.07,9.26,9.26,22.69,9.26
10,Left-skewed,100,0.15,3.0,9,3720.0,3720.0,4080.0,3720.0,3705.0,3420.0,1530,3420.0,7.69,600.05,8.77,8.77,19.3,8.77
1,Left-skewed,100,0.25,3.0,9,3615.0,3615.0,3810.0,3615.0,3525.0,3150.0,1530,3150.0,10.64,600.08,14.76,14.76,20.95,14.76
2,Left-skewed,100,0.25,3.0,9,3720.0,3705.0,3900.0,3705.0,3705.0,3407.41,1530,3407.41,8.03,600.11,9.17,8.73,14.46,8.73
3,Left-skewed,100,0.25,3.0,9,3720.0,3720.0,3900.0,3720.0,3705.0,3510.0,1530,3510.0,5.26,600.09,5.98,5.98,11.11,5.98
4,Left-skewed,100,0.25,3.0,9,3705.0,3705.0,3990.0,3705.0,3630.0,3420.0,1530,3420.0,5.79,600.1,8.33,8.33,16.67,8.33
5,Left-skewed,100,0.25,3.0,9,3630.0,3630.0,3810.0,3630.0,3540.0,3240.0,1530,3240.0,8.47,600.1,12.04,12.04,17.59,12.04
6,Left-skewed,100,0.25,3.0,9,3795.0,3795.0,4065.0,3795.0,3630.0,3420.0,1530,3420.0,5.79,600.11,10.96,10.96,18.86,10.96
7,Left-skewed,100,0.25,3.0,9,3705.0,3630.0,3900.0,3630.0,3615.0,3240.0,1530,3240.0,10.37,600.07,14.35,12.04,20.37,12.04
8,Left-skewed,100,0.25,3.0,9,3885.0,3810.0,4080.0,3810.0,3810.0,3420.0,1530,3420.0,10.24,600.08,13.6,11.4,19.3,11.4
9,Left-skewed,100,0.25,3.0,9,3540.0,3540.0,3720.0,3540.0,3435.0,3060.0,1530,3060.0,10.92,600.08,15.69,15.69,21.57,15.69
10,Left-skewed,100,0.25,3.0,9,3720.0,3720.0,3975.0,3720.0,3615.0,3510.0,1530,3510.0,2.9,600.06,5.98,5.98,13.25,5.98
1,Left-skewed,100,0.35,3.0,2,3615.0,2625.0,2625.0,2625.0,2625.0,2623.7,1530,2623.7,0.05,33.9,37.78,0.05,0.05,0.05
2,Left-skewed,100,0.35,3.0,2,3720.0,2805.0,2805.0,2805.0,2805.0,2797.5,1530,2797.5,0.27,206.34,32.98,0.27,0.27,0.27
3,Left-skewed,100,0.35,3.0,2,3720.0,3075.0,3075.0,3075.0,3075.0,3060.0,1530,3060.0,0.49,131.03,21.57,0.49,0.49,0.49
4,Left-skewed,100,0.35,3.0,9,3705.0,2820.0,2820.0,2820.0,2820.0,2790.62,1530,2790.62,1.04,600.07,32.77,1.05,1.05,1.05
5,Left-skewed,100,0.35,3.0,2,3630.0,2985.0,2985.0,2985.0,2985.0,2985.0,1530,2985.0,0.0,281.78,21.61,0.0,0.0,0.0
6,Left-skewed,100,0.35,3.0,2,3795.0,2985.0,2985.0,2985.0,2985.0,2985.0,1530,2985.0,0.0,77.84,27.14,0.0,0.0,0.0
7,Left-skewed,100,0.35,3.0,2,3705.0,2985.0,2985.0,2985.0,2985.0,2984.75,1530,2984.75,0.01,40.48,24.13,0.01,0.01,0.01
8,Left-skewed,100,0.35,3.0,9,3885.0,3180.0,3180.0,3180.0,3180.0,3150.0,1530,3150.0,0.94,600.06,23.33,0.95,0.95,0.95
9,Left-skewed,100,0.35,3.0,9,3540.0,2895.0,2895.0,2895.0,2895.0,2880.0,1530,2880.0,0.52,600.09,22.92,0.52,0.52,0.52
10,Left-skewed,100,0.35,3.0,2,3720.0,2895.0,2895.0,2895.0,2895.0,2894.87,1530,2894.87,0.0,36.98,28.5,0.0,0.0,0.0
1,Right-skewed,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1545.0,720.0,1530,1530,53.4,600.02,0.98,0.0,0.0,0.0
2,Right-skewed,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1530.0,680.29,1530,1530,55.54,600.04,0.98,0.0,0.0,0.0
3,Right-skewed,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1530.0,632.75,1530,1530,58.64,600.06,0.98,0.0,0.0,0.0
4,Right-skewed,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1560.0,678.0,1530,1530,56.54,600.08,0.98,0.0,0.0,0.0
5,Right-skewed,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1530.0,699.96,1530,1530,54.25,600.05,0.98,0.0,0.0,0.0
6,Right-skewed,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1530.0,679.51,1530,1530,55.59,600.05,0.98,0.0,0.0,0.0
7,Right-skewed,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1605.0,636.62,1530,1530,60.33,600.04,0.98,0.0,0.0,0.0
8,Right-skewed,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1530.0,737.07,1530,1530,51.83,600.04,0.98,0.0,0.0,0.0
9,Right-skewed,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1665.0,589.46,1530,1530,64.6,600.04,0.98,0.0,0.0,0.0
10,Right-skewed,100,0.15,1.5,9,1545.0,1530.0,1530.0,1530.0,1530.0,593.45,1530,1530,61.21,600.04,0.98,0.0,0.0,0.0
1,Right-skewed,100,0.25,1.5,9,1545.0,2475,1530.0,1530.0,1545.0,316.56,1530,1530,79.51,600.03,0.98,61.76,0.0,0.0
2,Right-skewed,100,0.25,1.5,9,1545.0,2565,1530.0,1530.0,1650.0,292.8,1530,1530,82.25,600.05,0.98,67.65,0.0,0.0
3,Right-skewed,100,0.25,1.5,9,1545.0,2475,1530.0,1530.0,1530.0,307.68,1530,1530,79.89,600.04,0.98,61.76,0.0,0.0
4,Right-skewed,100,0.25,1.5,9,1545.0,2505,1530.0,1530.0,1575.0,308.54,1530,1530,80.41,600.04,0.98,63.73,0.0,0.0
5,Right-skewed,100,0.25,1.5,9,1545.0,2625,1530.0,1530.0,1920.0,237.76,1530,1530,87.62,600.03,0.98,71.57,0.0,0.0
6,Right-skewed,100,0.25,1.5,9,1545.0,2595,1530.0,1530.0,1755.0,260.18,1530,1530,85.18,600.09,0.98,69.61,0.0,0.0
7,Right-skewed,100,0.25,1.5,9,1545.0,2625,1530.0,1530.0,1545.0,253.34,1530,1530,83.6,600.05,0.98,71.57,0.0,0.0
8,Right-skewed,100,0.25,1.5,9,1545.0,2385,1530.0,1530.0,2055.0,341.08,1530,1530,83.4,600.06,0.98,55.88,0.0,0.0
9,Right-skewed,100,0.25,1.5,9,1545.0,2535,1530.0,1530.0,1545.0,283.42,1530,1530,81.66,600.03,0.98,65.69,0.0,0.0
10,Right-skewed,100,0.25,1.5,9,1545.0,2415,1530.0,1530.0,1665.0,320.4,1530,1530,80.76,600.02,0.98,57.84,0.0,0.0
1,Right-skewed,100,0.35,1.5,9,1545.0,2925,1530.0,1530.0,1530.0,185.94,1530,1530,87.85,600.03,0.98,91.18,0.0,0.0
2,Right-skewed,100,0.35,1.5,9,1545.0,3015,1530.0,1530.0,1905.0,126.06,1530,1530,93.38,600.03,0.98,97.06,0.0,0.0
3,Right-skewed,100,0.35,1.5,9,1545.0,2895,1530.0,1530.0,1710.0,185.23,1530,1530,89.17,600.05,0.98,89.22,0.0,0.0
4,Right-skewed,100,0.35,1.5,9,1545.0,2925,1530.0,1530.0,1770.0,171.65,1530,1530,90.3,600.04,0.98,91.18,0.0,0.0
5,Right-skewed,100,0.35,1.5,9,1545.0,2955,1530.0,1530.0,1980.0,135.68,1530,1530,93.15,600.03,0.98,93.14,0.0,0.0
6,Right-skewed,100,0.35,1.5,9,1545.0,2985,1530.0,1530.0,1875.0,145.32,1530,1530,92.25,600.11,0.98,95.1,0.0,0.0
7,Right-skewed,100,0.35,1.5,9,1545.0,2955,1530.0,1530.0,1680.0,147.78,1530,1530,91.2,600.04,0.98,93.14,0.0,0.0
8,Right-skewed,100,0.35,1.5,9,1545.0,3015,1530.0,1530.0,1545.0,155.13,1530,1530,89.96,600.04,0.98,97.06,0.0,0.0
9,Right-skewed,100,0.35,1.5,9,1545.0,3015,1530.0,1530.0,1905.0,134.3,1530,1530,92.95,600.04,0.98,97.06,0.0,0.0
10,Right-skewed,100,0.35,1.5,9,1545.0,2985,1530.0,1530.0,1920.0,131.21,1530,1530,93.17,600.03,0.98,95.1,0.0,0.0
1,Right-skewed,100,0.15,2.0,9,1560.0,1545,1545.0,1545.0,1545.0,960.0,1530,1530,37.86,600.04,1.96,0.98,0.98,0.98
2,Right-skewed,100,0.15,2.0,9,1560.0,1545,1545.0,1545.0,1575.0,900.0,1530,1530,42.86,600.03,1.96,0.98,0.98,0.98
3,Right-skewed,100,0.15,2.0,9,1560.0,1545,1545.0,1545.0,1635.0,843.38,1530,1530,48.42,600.04,1.96,0.98,0.98,0.98
4,Right-skewed,100,0.15,2.0,9,1560.0,1545,1545.0,1545.0,1545.0,900.0,1530,1530,41.75,600.04,1.96,0.98,0.98,0.98
5,Right-skewed,100,0.15,2.0,9,1560.0,1545,1545.0,1545.0,1620.0,900.0,1530,1530,44.44,600.05,1.96,0.98,0.98,0.98
6,Right-skewed,100,0.15,2.0,9,1560.0,1545,1545.0,1545.0,1935.0,903.25,1530,1530,53.32,600.04,1.96,0.98,0.98,0.98
7,Right-skewed,100,0.15,2.0,9,1560.0,1545,1545.0,1545.0,1920.0,840.0,1530,1530,56.25,600.03,1.96,0.98,0.98,0.98
8,Right-skewed,100,0.15,2.0,9,1560.0,1545,1545.0,1545.0,1545.0,967.48,1530,1530,37.38,600.04,1.96,0.98,0.98,0.98
9,Right-skewed,100,0.15,2.0,9,1560.0,1545,1545.0,1545.0,1680.0,780.0,1530,1530,53.57,600.05,1.96,0.98,0.98,0.98
10,Right-skewed,100,0.15,2.0,9,1560.0,1545,1545.0,1545.0,1560.0,787.52,1530,1530,49.52,600.07,1.96,0.98,0.98,0.98
1,Right-skewed,100,0.25,2.0,9,1560.0,2475,1545.0,1545.0,1905.0,404.84,1530,1530,78.75,600.04,1.96,61.76,0.98,0.98
2,Right-skewed,100,0.25,2.0,9,1560.0,2565,1545.0,1545.0,1710.0,351.61,1530,1530,79.44,600.04,1.96,67.65,0.98,0.98
3,Right-skewed,100,0.25,2.0,9,1560.0,2475,1545.0,1545.0,1545.0,402.16,1530,1530,73.97,600.04,1.96,61.76,0.98,0.98
4,Right-skewed,100,0.25,2.0,9,1560.0,2505,1545.0,1545.0,1665.0,399.18,1530,1530,76.03,600.03,1.96,63.73,0.98,0.98
5,Right-skewed,100,0.25,2.0,9,1560.0,2625,1545.0,1545.0,1590.0,335.84,1530,1530,78.88,600.03,1.96,71.57,0.98,0.98
6,Right-skewed,100,0.25,2.0,9,1560.0,2595,1545.0,1545.0,1950.0,342.8,1530,1530,82.42,600.04,1.96,69.61,0.98,0.98
7,Right-skewed,100,0.25,2.0,9,1560.0,2625,1545.0,1545.0,1545.0,334.11,1530,1530,78.37,600.04,1.96,71.57,0.98,0.98
8,Right-skewed,100,0.25,2.0,9,1560.0,2385,1545.0,1545.0,1545.0,447.19,1530,1530,71.06,600.04,1.96,55.88,0.98,0.98
9,Right-skewed,100,0.25,2.0,9,1560.0,2535,1545.0,1545.0,1545.0,359.59,1530,1530,76.73,600.05,1.96,65.69,0.98,0.98
10,Right-skewed,100,0.25,2.0,9,1560.0,2415,1545.0,1545.0,1740.0,399.11,1530,1530,77.06,600.04,1.96,57.84,0.98,0.98
1,Right-skewed,100,0.35,2.0,9,1560.0,2925,1545.0,1545.0,1545.0,253.61,1530,1530,83.59,600.06,1.96,91.18,0.98,0.98
2,Right-skewed,100,0.35,2.0,9,1560.0,3015,1545.0,1545.0,1560.0,145.21,1530,1530,90.69,600.05,1.96,97.06,0.98,0.98
3,Right-skewed,100,0.35,2.0,9,1560.0,2895,1545.0,1545.0,1605.0,232.35,1530,1530,85.52,600.05,1.96,89.22,0.98,0.98
4,Right-skewed,100,0.35,2.0,9,1560.0,2925,1545.0,1545.0,1755.0,242.66,1530,1530,86.17,600.03,1.96,91.18,0.98,0.98
5,Right-skewed,100,0.35,2.0,9,1560.0,2955,1545.0,1545.0,1845.0,181.43,1530,1530,90.17,600.04,1.96,93.14,0.98,0.98
6,Right-skewed,100,0.35,2.0,9,1560.0,2985,1545.0,1545.0,2025.0,176.87,1530,1530,91.27,600.04,1.96,95.1,0.98,0.98
7,Right-skewed,100,0.35,2.0,9,1560.0,2955,1545.0,1545.0,1695.0,191.95,1530,1530,88.68,600.04,1.96,93.14,0.98,0.98
8,Right-skewed,100,0.35,2.0,9,1560.0,3015,1545.0,1545.0,1635.0,174.64,1530,1530,89.32,600.04,1.96,97.06,0.98,0.98
9,Right-skewed,100,0.35,2.0,9,1560.0,3015,1545.0,1545.0,1545.0,128.96,1530,1530,91.65,600.04,1.96,97.06,0.98,0.98
10,Right-skewed,100,0.35,2.0,9,1560.0,2985,1545.0,1545.0,1590.0,192.05,1530,1530,87.92,600.03,1.96,95.1,0.98,0.98
1,Right-skewed,100,0.15,3.0,9,1845.0,1560,1635.0,1560.0,1560.0,1440.0,1530,1530,7.69,600.03,20.59,1.96,6.86,1.96
2,Right-skewed,100,0.15,3.0,9,1755.0,1560,1560.0,1560.0,1605.0,1350.54,1530,1530,15.85,600.04,14.71,1.96,1.96,1.96
3,Right-skewed,100,0.15,3.0,9,1755.0,1560,1560.0,1560.0,1560.0,1261.69,1530,1530,19.12,600.04,14.71,1.96,1.96,1.96
4,Right-skewed,100,0.15,3.0,9,1755.0,1560,1560.0,1560.0,1575.0,1350.0,1530,1530,14.29,600.03,14.71,1.96,1.96,1.96
5,Right-skewed,100,0.15,3.0,9,1755.0,1560,1560.0,1560,1560.0,1351.06,1530,1530,13.39,600.04,14.71,1.96,1.96,1.96
6,Right-skewed,100,0.15,3.0,9,1830.0,1560,1560.0,1560.0,1590.0,1353.24,1530,1530,14.89,600.2,19.61,1.96,1.96,1.96
7,Right-skewed,100,0.15,3.0,9,1725.0,1560,1560.0,1560,1560.0,1260.0,1530,1530,19.23,600.04,12.75,1.96,1.96,1.96
8,Right-skewed,100,0.15,3.0,9,1755.0,1560,1650.0,1560.0,1560.0,1440.0,1530,1530,7.69,600.05,14.71,1.96,7.84,1.96
9,Right-skewed,100,0.15,3.0,9,1665.0,1560,1560.0,1560,1590.0,1172.63,1530,1530,26.25,600.03,8.82,1.96,1.96,1.96
10,Right-skewed,100,0.15,3.0,9,1665.0,1560,1560.0,1560.0,1560.0,1173.26,1530,1530,24.79,600.03,8.82,1.96,1.96,1.96
1,Right-skewed,100,0.25,3.0,9,1845.0,2475,1560.0,1560,1560.0,572.51,1530,1530,63.3,600.06,20.59,61.76,1.96,1.96
2,Right-skewed,100,0.25,3.0,9,1755.0,2565,1560.0,1560,2175.0,483.63,1530,1530,77.76,600.05,14.71,67.65,1.96,1.96
3,Right-skewed,100,0.25,3.0,9,1755.0,2475,1560.0,1560,1815.0,567.22,1530,1530,68.75,600.05,14.71,61.76,1.96,1.96
4,Right-skewed,100,0.25,3.0,9,1755.0,2505,1560.0,1560,1560.0,583.52,1530,1530,62.6,600.04,14.71,63.73,1.96,1.96
5,Right-skewed,100,0.25,3.0,9,1755.0,2625,1560.0,1560,1560.0,470.54,1530,1530,69.84,600.03,14.71,71.57,1.96,1.96
6,Right-skewed,100,0.25,3.0,9,1830.0,2595,1560.0,1560,1620.0,501.08,1530,1530,69.07,600.06,19.61,69.61,1.96,1.96
7,Right-skewed,100,0.25,3.0,9,1725.0,2625,1560.0,1560.0,1560.0,483.64,1530,1530,69.0,600.04,12.75,71.57,1.96,1.96
8,Right-skewed,100,0.25,3.0,9,1755.0,2385,1560.0,1560,1560.0,630.0,1530,1530,59.62,600.04,14.71,55.88,1.96,1.96
9,Right-skewed,100,0.25,3.0,9,1665.0,2535,1560,1560,1575.0,517.52,1530,1530,67.14,600.04,8.82,65.69,1.96,1.96
