Instance_ID,Distribution,n,W_d,v,Status,Mksp_Truck,Mksp_MaxDrone,Mksp_NFD_OS,Mksp_FFD_OS,Obj_Gurobi,LB_Gurobi,LB_Theo,LB_Best,MIP_Gap(%),Time(s),Gap_Truck(%),Gap_MaxDrone(%),Gap_NFD_OS(%),Gap_FFD_OS(%)
7,Uniform,200,0.25,3.0,9,4890.0,4065.0,4350.0,4065.0,5445.0,3690.0,3030,3690.0,32.23,600.14,32.52,10.16,17.89,10.16
8,Uniform,200,0.25,3.0,9,4890.0,3990.0,4170.0,3990.0,4950.0,3510.0,3030,3510.0,29.09,600.33,39.32,13.68,18.8,13.68
9,Uniform,200,0.25,3.0,9,5070.0,4335.0,4530.0,4335.0,5010.0,3870.0,3030,3870.0,22.75,600.21,31.01,12.02,17.05,12.02
10,Uniform,200,0.25,3.0,9,5070.0,4260.0,4620.0,4260.0,5235.0,3870.0,3030,3870.0,26.07,600.12,31.01,10.08,19.38,10.08
1,Uniform,200,0.35,3.0,9,4890.0,4395,3060,3060,3150.0,2267.95,3030,3030,28.0,600.13,61.39,45.05,0.99,0.99
2,Uniform,200,0.35,3.0,9,4890.0,4005,3270.0,3075.0,5355.0,2719.96,3030,3030,49.21,600.11,61.39,32.18,7.92,1.49
3,Uniform,200,0.35,3.0,9,4980.0,4125,3180.0,3060,3525.0,2880.0,3030,3030,18.3,600.13,64.36,36.14,4.95,0.99
4,Uniform,200,0.35,3.0,9,4980.0,4005,3270.0,3075.0,4650.0,2666.66,3030,3030,42.65,600.27,64.36,32.18,7.92,1.49
5,Uniform,200,0.35,3.0,9,5160.0,3915,3360.0,3180.0,6045.0,2837.96,3030,3030,53.05,600.12,70.3,29.21,10.89,4.95
6,Uniform,200,0.35,3.0,9,5235.0,3825,3450.0,3345.0,5265.0,2964.68,3030,3030,43.69,600.27,72.77,26.24,13.86,10.4
7,Uniform,200,0.35,3.0,9,4890.0,3885,3360.0,3255.0,3360.0,3240.0,3030,3240.0,3.57,600.19,50.93,19.91,3.7,0.46
8,Uniform,200,0.35,3.0,9,4890.0,4185,3105,3060,4110.0,2496.81,3030,3030,39.25,600.15,61.39,38.12,2.48,0.99
9,Uniform,200,0.35,3.0,9,5070.0,4245,3090.0,3060,5070.0,2438.14,3030,3030,51.91,600.15,67.33,40.1,1.98,0.99
10,Uniform,200,0.35,3.0,9,5070.0,4125,3180.0,3060,4440.0,2562.62,3030,3030,42.28,600.1,67.33,36.14,4.95,0.99
